DATE,TIME,OPEN,HIGH,LOW,CLOSE,Volume,OI,
8 May2013,00:00:00,12632.50,12660.00,12466.60,12604.30,1678225,1825900,
7 May2013,00:00:00,12380.00,12617.80,12380.00,12596.60,1599125,1816825,
6 May2013,00:00:00,12313.50,12379.00,12139.50,12340.10,2149300,1732525,
3 May2013,00:00:00,12610.00,12649.85,12310.10,12337.45,3690450,1723950,
2 May2013,00:00:00,12500.15,12726.45,12500.15,12673.35,1716600,1710175,
30 Apr2013,00:00:00,12600.00,12670.00,12352.15,12495.40,2004500,1540100,
29 Apr2013,00:00:00,12451.00,12650.00,12451.00,12583.45,1274825,1573900,
26 Apr2013,00:00:00,12649.00,12670.00,12471.00,12504.65,1844175,1474375,
25 Apr2013,00:00:00,12583.00,12769.90,12583.00,12723.35,2602875,706350,
23 Apr2013,00:00:00,12600.05,12619.45,12345.50,12553.55,2786175,1137450,
22 Apr2013,00:00:00,12299.00,12651.75,12299.00,12567.85,2728125,1622825,
18 Apr2013,00:00:00,11930.00,12295.00,11878.30,12265.40,2425375,1880825,
17 Apr2013,00:00:00,11924.55,12086.00,11852.40,11975.30,2489925,1725050,
16 Apr2013,00:00:00,11550.00,11896.35,11525.40,11868.95,2118150,1565550,
15 Apr2013,00:00:00,11360.00,11669.50,11326.00,11546.45,2110775,1345975,
12 Apr2013,00:00:00,11200.00,11446.00,11153.65,11401.50,1714450,1380975,
11 Apr2013,00:00:00,11220.00,11349.90,11151.00,11309.35,2109775,1289175,
10 Apr2013,00:00:00,10999.00,11166.00,10904.15,11140.55,2019700,1237300,
9 Apr2013,00:00:00,11134.40,11247.90,10923.25,10944.95,2175600,1236875,
8 Apr2013,00:00:00,11121.00,11187.00,11035.00,11047.15,1164800,1273500,
5 Apr2013,00:00:00,11169.90,11220.00,11066.00,11142.40,1925450,1226425,
4 Apr2013,00:00:00,11311.00,11311.00,11150.00,11173.60,1842900,1247850,
3 Apr2013,00:00:00,11547.55,11636.25,11315.15,11383.20,1715950,1271375,
2 Apr2013,00:00:00,11480.00,11595.00,11408.00,11574.20,1221375,1224775,
1 Apr2013,00:00:00,11484.90,11518.00,11375.55,11480.60,1094225,1235575,
28 Mar2013,00:00:00,11144.45,11374.00,11075.25,11334.45,2134125,869225,
26 Mar2013,00:00:00,11101.15,11198.95,11064.65,11158.80,1838800,1183450,
25 Mar2013,00:00:00,11340.00,11401.20,11105.70,11144.10,2049350,1285075,
22 Mar2013,00:00:00,11261.20,11362.65,11201.00,11237.15,2126275,1435800,
21 Mar2013,00:00:00,11347.00,11527.90,11212.00,11249.65,2980600,1576725,
20 Mar2013,00:00:00,11525.15,11539.95,11262.50,11297.75,2514625,1647975,
19 Mar2013,00:00:00,11818.00,11879.00,11451.30,11532.95,3810175,1611250,
18 Mar2013,00:00:00,11800.20,11861.80,11682.00,11794.40,1690300,1406150,
15 Mar2013,00:00:00,12099.90,12099.90,11807.60,11879.35,2562050,1436800,
14 Mar2013,00:00:00,11809.75,12133.75,11590.00,12090.40,3924275,1600000,
13 Mar2013,00:00:00,12047.95,12050.00,11802.00,11823.95,1702225,1709150,
12 Mar2013,00:00:00,12208.15,12222.25,12005.20,12104.15,1886125,1669375,
11 Mar2013,00:00:00,12240.55,12294.25,12168.00,12194.65,1283125,1670550,
8 Mar2013,00:00:00,12051.40,12274.00,12037.00,12243.05,1643075,1640925,
7 Mar2013,00:00:00,11891.50,12047.00,11860.25,12026.75,1120000,1446425,
6 Mar2013,00:00:00,11890.10,11943.75,11865.10,11922.35,1223325,1413075,
5 Mar2013,00:00:00,11685.00,11859.50,11655.20,11840.25,1433950,1256625,
4 Mar2013,00:00:00,11548.40,11657.00,11501.35,11623.95,1175725,1194050,
1 Mar2013,00:00:00,11601.10,11645.00,11511.20,11578.45,1806625,1156625,
28 Feb2013,00:00:00,12010.10,12034.95,11425.50,11488.60,3625850,1102025,
27 Feb2013,00:00:00,11884.00,11969.00,11855.10,11935.10,1491150,1232325,
26 Feb2013,00:00:00,11985.00,12004.40,11820.05,11848.10,1709600,1337200,
25 Feb2013,00:00:00,12140.05,12148.00,11964.10,12052.90,1709125,1236925,
22 Feb2013,00:00:00,12059.90,12177.45,12059.85,12100.50,1308750,1329150,
21 Feb2013,00:00:00,12364.00,12376.00,12058.75,12080.90,2080100,1411950,
20 Feb2013,00:00:00,12485.60,12492.00,12401.00,12412.70,743425,1280275,
19 Feb2013,00:00:00,12390.65,12464.00,12330.00,12448.90,1198725,1288225,
18 Feb2013,00:00:00,12399.95,12432.90,12356.50,12375.60,865475,1290725,
15 Feb2013,00:00:00,12316.25,12411.00,12283.00,12381.40,1158150,1189100,
14 Feb2013,00:00:00,12350.00,12461.85,12312.35,12341.20,1503075,1178650,
13 Feb2013,00:00:00,12474.00,12517.95,12377.10,12396.75,1270500,1195275,
12 Feb2013,00:00:00,12380.00,12469.95,12328.40,12457.75,1397475,1210000,
11 Feb2013,00:00:00,12350.00,12419.00,12318.50,12388.20,982000,1252825,
8 Feb2013,00:00:00,12422.00,12449.00,12310.75,12348.30,1235000,1271875,
7 Feb2013,00:00:00,12448.00,12532.00,12364.00,12418.05,1697175,1182075,
6 Feb2013,00:00:00,12573.85,12573.90,12451.00,12467.20,1140375,1187025,
5 Feb2013,00:00:00,12518.00,12561.80,12466.55,12523.40,1392125,1172200,
4 Feb2013,00:00:00,12740.00,12765.00,12556.20,12584.00,1346425,1187600,
1 Feb2013,00:00:00,12774.00,12809.00,12650.10,12684.95,1318300,1094350,
31 Jan2013,00:00:00,12771.00,12848.80,12694.50,12715.15,1758775,539025,
30 Jan2013,00:00:00,12757.00,12824.00,12726.30,12782.15,1450650,729325,
29 Jan2013,00:00:00,12798.30,12974.00,12670.30,12728.80,4065925,789750,
28 Jan2013,00:00:00,12726.10,12825.00,12710.00,12781.05,1360850,936500,
25 Jan2013,00:00:00,12560.00,12736.00,12546.70,12709.25,1626550,1017150,
24 Jan2013,00:00:00,12683.60,12690.00,12531.00,12564.25,1863750,957700,
23 Jan2013,00:00:00,12625.10,12729.00,12515.55,12668.70,1766700,956550,
22 Jan2013,00:00:00,12689.80,12798.85,12568.50,12604.60,1840975,1031850,
21 Jan2013,00:00:00,12741.00,12743.55,12630.80,12686.20,1019700,1015875,
18 Jan2013,00:00:00,12729.50,12825.50,12679.40,12712.80,1560875,950625,
17 Jan2013,00:00:00,12718.75,12775.00,12615.80,12690.10,1721700,966375,
16 Jan2013,00:00:00,12895.25,12895.25,12652.00,12678.15,1813575,1034225,
15 Jan2013,00:00:00,12850.00,12975.00,12770.10,12910.40,1602225,1185950,
14 Jan2013,00:00:00,12666.00,12857.60,12666.00,12845.50,1703175,1126350,
11 Jan2013,00:00:00,12885.05,12885.10,12646.20,12682.70,1549400,1081825,
10 Jan2013,00:00:00,12823.55,12889.90,12775.00,12867.00,1348075,1156125,
9 Jan2013,00:00:00,12830.10,12869.90,12744.25,12772.55,1213200,1095050,
8 Jan2013,00:00:00,12772.10,12838.90,12718.00,12824.80,1305800,1094625,
7 Jan2013,00:00:00,12890.00,12908.95,12771.00,12796.45,810200,1117400,
4 Jan2013,00:00:00,12830.00,12883.00,12760.00,12869.90,1157725,1157075,
3 Jan2013,00:00:00,12908.40,12910.00,12804.00,12852.00,891575,1167700,
2 Jan2013,00:00:00,12810.00,12902.40,12810.00,12874.35,1141050,1164525,
1 Jan2013,00:00:00,12627.00,12776.00,12627.00,12767.35,1137075,1110875,
31 Dec2012,00:00:00,12550.20,12615.00,12530.05,12576.20,807925,1024850,
28 Dec2012,00:00:00,12581.55,12603.00,12508.00,12568.20,929750,1014100,
27 Dec2012,00:00:00,12543.95,12543.95,12450.00,12462.10,1353675,431650,
26 Dec2012,00:00:00,12351.65,12546.00,12317.05,12508.00,1443025,732000,
24 Dec2012,00:00:00,12398.00,12398.00,12285.10,12339.35,923475,907625,
21 Dec2012,00:00:00,12474.45,12474.45,12326.60,12347.35,1721625,1024825,
20 Dec2012,00:00:00,12552.25,12571.95,12425.05,12524.85,1458375,1112425,
19 Dec2012,00:00:00,12570.00,12619.95,12476.65,12545.90,1283500,1170725,
18 Dec2012,00:00:00,12524.05,12599.00,12250.00,12549.80,3408100,1230425,
17 Dec2012,00:00:00,12480.00,12532.00,12464.00,12490.00,1011275,1276500,
14 Dec2012,00:00:00,12256.65,12539.90,12256.65,12514.85,2031200,1297850,
13 Dec2012,00:00:00,12429.50,12521.65,12321.10,12341.60,1982500,1258325,
12 Dec2012,00:00:00,12450.00,12489.00,12360.00,12400.45,1974500,1274450,
11 Dec2012,00:00:00,12503.25,12625.00,12310.00,12417.00,2405925,1289275,
10 Dec2012,00:00:00,12440.00,12499.00,12422.30,12473.60,1138825,1414975,
7 Dec2012,00:00:00,12600.00,12600.00,12401.05,12451.40,1898525,1426650,
6 Dec2012,00:00:00,12408.55,12589.95,12212.00,12515.25,2330400,1473525,
5 Dec2012,00:00:00,12280.10,12399.95,12280.10,12350.65,1418425,1443400,
4 Dec2012,00:00:00,12120.65,12291.00,12120.65,12269.55,1454575,1396000,
3 Dec2012,00:00:00,12152.00,12220.00,11805.00,12179.60,1144600,1362750,
30 Nov2012,00:00:00,12155.00,12231.40,12071.00,12200.90,1633900,1426875,
29 Nov2012,00:00:00,11722.00,11999.00,11701.50,11976.45,1713975,626075,
27 Nov2012,00:00:00,11493.80,11686.00,11493.80,11676.15,1734800,833825,
26 Nov2012,00:00:00,11055.00,11534.00,11055.00,11455.10,1131325,1031800,
23 Nov2012,00:00:00,11580.00,11580.00,11422.50,11496.00,1557825,1091400,
22 Nov2012,00:00:00,11499.00,11599.70,11499.00,11547.00,1624300,1138575,
21 Nov2012,00:00:00,11360.00,11498.00,11326.10,11482.80,1721550,1090650,
20 Nov2012,00:00:00,11420.00,11449.00,11300.00,11351.55,1388875,1024900,
19 Nov2012,00:00:00,11375.00,11399.70,11288.25,11361.85,1407500,1095450,
16 Nov2012,00:00:00,11560.00,11580.00,11324.40,11360.05,1903575,1156925,
15 Nov2012,00:00:00,11502.15,11587.00,11460.00,11571.35,1274625,1205550,
13 Nov2012,00:00:00,11640.00,11657.85,11525.10,11559.10,332850,1278900,
12 Nov2012,00:00:00,11549.00,11662.75,11512.60,11638.45,1878400,1310075,
9 Nov2012,00:00:00,11682.05,11733.40,11482.20,11527.35,2177450,1245925,
8 Nov2012,00:00:00,11632.25,11725.00,11611.50,11684.75,1663725,1322700,
7 Nov2012,00:00:00,11620.00,11795.00,11581.00,11734.05,2128650,1374125,
6 Nov2012,00:00:00,11508.00,11652.50,11496.25,11623.70,1370175,1264975,
5 Nov2012,00:00:00,11525.00,11554.00,11465.10,11537.65,1168700,1191875,
2 Nov2012,00:00:00,11485.00,11559.45,11455.00,11536.70,1527000,1190400,
1 Nov2012,00:00:00,11320.00,11419.00,11306.45,11384.10,1585025,1012175,
31 Oct2012,00:00:00,11255.30,11365.50,11202.20,11338.45,1720775,1082275,
30 Oct2012,00:00:00,11550.00,11685.00,11251.75,11279.35,4188475,1114625,
29 Oct2012,00:00:00,11580.00,11660.00,11513.00,11563.35,1723350,1041050,
26 Oct2012,00:00:00,11648.80,11698.00,11540.00,11585.30,1866650,1022000,
25 Oct2012,00:00:00,11570.00,11619.00,11550.05,11605.05,1345000,497650,
23 Oct2012,00:00:00,11600.00,11669.00,11541.00,11584.60,1575350,815350,
22 Oct2012,00:00:00,11465.40,11634.40,11445.85,11620.70,1595325,1071625,
19 Oct2012,00:00:00,11593.95,11628.60,11443.10,11505.45,1989775,1046425,
18 Oct2012,00:00:00,11428.00,11636.60,11388.00,11624.50,2395925,1210975,
17 Oct2012,00:00:00,11415.00,11447.05,11331.00,11388.05,1565350,1119650,
16 Oct2012,00:00:00,11515.00,11547.90,11335.45,11355.75,1996750,1146175,
15 Oct2012,00:00:00,11402.00,11492.00,11308.00,11478.75,1812425,1181450,
12 Oct2012,00:00:00,11490.00,11579.00,11407.75,11423.80,2149525,1163825,
11 Oct2012,00:00:00,11395.00,11550.00,11305.00,11513.35,2211350,1222200,
10 Oct2012,00:00:00,11438.00,11438.00,11333.00,11342.45,1770575,1147550,
9 Oct2012,00:00:00,11680.00,11680.00,11422.20,11497.75,1830450,1133375,
8 Oct2012,00:00:00,11560.00,11584.95,11401.00,11415.70,1532575,1092800,
5 Oct2012,00:00:00,11780.10,11803.00,11510.20,11575.75,2706325,1149425,
4 Oct2012,00:00:00,11531.10,11739.95,11521.10,11716.70,2129050,1277975,
3 Oct2012,00:00:00,11456.50,11549.50,11411.05,11485.20,1511400,1266800,
1 Oct2012,00:00:00,11508.00,11531.00,11430.05,11504.35,1239425,1273025,
28 Sep2012,00:00:00,11568.00,11600.00,11481.50,11513.75,1712400,1311300,
27 Sep2012,00:00:00,11475.00,11497.00,11393.00,11427.10,1772325,1131600,
26 Sep2012,00:00:00,11419.00,11459.00,11328.10,11433.75,1846575,1461300,
25 Sep2012,00:00:00,11450.00,11527.00,11327.10,11444.85,2443575,1675075,
24 Sep2012,00:00:00,11416.00,11539.00,11368.00,11422.50,2328700,1880575,
21 Sep2012,00:00:00,10990.00,11463.90,10985.00,11395.40,3142025,1966300,
20 Sep2012,00:00:00,10969.00,11047.00,10910.10,10952.30,2056975,1945200,
18 Sep2012,00:00:00,10950.00,11089.00,10906.75,11062.40,2036200,2045800,
17 Sep2012,00:00:00,10781.55,11046.00,10781.55,10977.30,4249550,2014925,
14 Sep2012,00:00:00,10469.00,11000.00,10350.00,10650.85,3249325,1740075,
13 Sep2012,00:00:00,10225.00,10277.00,10183.50,10225.90,1369525,1721050,
12 Sep2012,00:00:00,10191.00,10245.00,10123.50,10216.90,1949375,1693450,
11 Sep2012,00:00:00,10059.00,10174.00,10027.55,10157.50,1665275,1696625,
10 Sep2012,00:00:00,10188.00,10200.50,10054.05,10096.00,1462525,1730450,
8 Sep2012,00:00:00,10126.50,10188.00,10126.50,10179.00,157775,1620750,
7 Sep2012,00:00:00,10082.55,10159.00,10020.00,10139.85,2044625,1610125,
6 Sep2012,00:00:00,9998.90,10009.95,9889.95,9937.90,1583850,1656425,
5 Sep2012,00:00:00,10044.00,10059.00,9881.50,9899.95,2100875,1720125,
4 Sep2012,00:00:00,10040.00,10098.00,9980.15,10088.05,1794475,1570850,
3 Sep2012,00:00:00,10097.00,10150.00,10009.10,10032.65,1614300,1595975,
31 Aug2012,00:00:00,10088.00,10188.10,10025.00,10070.70,2076125,1589025,
30 Aug2012,00:00:00,9999.00,10087.00,9963.50,10065.85,1770075,763175,
29 Aug2012,00:00:00,10108.00,10154.55,10025.00,10034.70,1679250,1070525,
28 Aug2012,00:00:00,10160.00,10177.00,10040.05,10090.45,2065075,1375925,
27 Aug2012,00:00:00,10371.00,10371.00,10161.35,10177.45,1729375,1719600,
24 Aug2012,00:00:00,10439.85,10439.95,10351.20,10366.95,1526750,1805000,
23 Aug2012,00:00:00,10542.50,10593.00,10438.40,10483.15,1723825,1837650,
22 Aug2012,00:00:00,10489.00,10572.00,10432.00,10507.55,1646350,1843025,
21 Aug2012,00:00:00,10465.00,10529.00,10390.00,10512.00,1514350,1893400,
17 Aug2012,00:00:00,10510.00,10560.00,10391.75,10460.95,1936775,1936400,
16 Aug2012,00:00:00,10591.00,10611.00,10455.00,10472.70,1411800,1981275,
14 Aug2012,00:00:00,10460.00,10614.00,10431.00,10576.35,1771125,2011800,
13 Aug2012,00:00:00,10435.00,10479.95,10341.10,10459.85,1387275,2073225,
10 Aug2012,00:00:00,10480.60,10489.55,10341.10,10424.70,2114725,2092775,
9 Aug2012,00:00:00,10580.00,10640.10,10480.20,10505.70,2136550,2246925,
8 Aug2012,00:00:00,10680.25,10680.30,10535.00,10559.15,1900400,2274950,
7 Aug2012,00:00:00,10506.60,10650.00,10493.25,10620.50,1855250,2319500,
6 Aug2012,00:00:00,10734.00,10734.00,10468.05,10498.50,1503525,2196675,
3 Aug2012,00:00:00,10375.00,10408.65,10255.00,10384.40,2025025,2148225,
2 Aug2012,00:00:00,10430.00,10462.75,10350.70,10428.70,1466300,2160025,
1 Aug2012,00:00:00,10430.00,10509.95,10378.00,10465.55,1797675,2106100,
31 Jul2012,00:00:00,10511.00,10513.90,10288.00,10435.30,3209425,2036675,
30 Jul2012,00:00:00,10300.10,10486.95,10261.00,10472.25,2005000,2065850,
27 Jul2012,00:00:00,10283.50,10467.00,10162.50,10206.50,3442850,2195575,
26 Jul2012,00:00:00,10315.00,10324.00,10055.85,10080.40,1891450,721125,
25 Jul2012,00:00:00,10374.95,10377.00,10245.00,10289.15,1671225,1082475,
24 Jul2012,00:00:00,10344.45,10378.00,10254.65,10328.05,1723050,1311450,
23 Jul2012,00:00:00,10419.90,10437.00,10283.45,10306.65,1837175,1582550,
20 Jul2012,00:00:00,10610.00,10634.00,10483.00,10509.95,1843500,1998075,
19 Jul2012,00:00:00,10675.60,10720.00,10625.00,10640.00,1550250,2156550,
18 Jul2012,00:00:00,10564.00,10655.00,10506.55,10628.10,1893050,2463975,
17 Jul2012,00:00:00,10633.75,10678.00,10525.00,10560.45,1621925,2632250,
16 Jul2012,00:00:00,10589.00,10718.00,10551.65,10578.40,1990775,2709125,
13 Jul2012,00:00:00,10630.00,10735.00,10591.55,10617.15,1663875,2726300,
12 Jul2012,00:00:00,10691.00,10691.00,10564.00,10632.70,2112975,2783175,
11 Jul2012,00:00:00,10691.50,10788.00,10691.50,10733.90,1477550,2909525,
10 Jul2012,00:00:00,10585.00,10778.00,10580.80,10759.50,1852425,2956825,
9 Jul2012,00:00:00,10582.00,10620.00,10506.00,10569.15,1633250,2836725,
6 Jul2012,00:00:00,10600.00,10674.95,10525.20,10643.55,1919775,2906425,
5 Jul2012,00:00:00,10530.00,10659.50,10413.35,10638.25,1544475,2791550,
4 Jul2012,00:00:00,10532.00,10567.00,10457.90,10536.25,1422600,2708150,
3 Jul2012,00:00:00,10470.00,10538.00,10425.00,10487.75,1771975,2615450,
2 Jul2012,00:00:00,10351.00,10466.35,10300.00,10411.75,1576575,2522450,
29 Jun2012,00:00:00,10050.00,10374.00,10050.00,10346.55,2099325,2506475,
28 Jun2012,00:00:00,10025.00,10044.35,9935.00,10012.30,2026550,859425,
27 Jun2012,00:00:00,10025.00,10099.00,9951.60,9999.25,1984250,1453500,
26 Jun2012,00:00:00,9880.10,10024.85,9872.75,9969.05,2366900,1836975,
25 Jun2012,00:00:00,10050.10,10188.15,9867.20,9901.50,2849425,2096475,
22 Jun2012,00:00:00,9929.90,10079.00,9850.10,10031.75,2794075,2371950,
21 Jun2012,00:00:00,9761.00,10057.00,9746.00,10036.70,2686500,2535200,
20 Jun2012,00:00:00,9801.20,9866.00,9735.00,9815.55,1996100,2541475,
19 Jun2012,00:00:00,9715.15,9808.20,9584.30,9779.55,3204025,2547175,
18 Jun2012,00:00:00,10150.10,10185.00,9650.25,9707.50,3452725,2551825,
15 Jun2012,00:00:00,9875.00,10095.00,9860.00,10060.85,2435050,2443950,
14 Jun2012,00:00:00,10052.25,10095.50,9817.00,9834.25,2871175,2378925,
13 Jun2012,00:00:00,10105.00,10163.00,10006.00,10068.10,2503075,2445300,
12 Jun2012,00:00:00,9825.00,10122.75,9805.00,10101.70,3173800,2468075,
11 Jun2012,00:00:00,10050.00,10091.35,9845.00,9884.95,2307850,2443200,
8 Jun2012,00:00:00,9820.10,9985.00,9703.00,9939.50,3034200,2457775,
7 Jun2012,00:00:00,9750.10,9874.80,9691.25,9855.80,2176475,2436075,
6 Jun2012,00:00:00,9470.00,9693.00,9450.10,9671.25,2430775,2310900,
5 Jun2012,00:00:00,9390.10,9489.00,9312.25,9389.30,2390925,2157200,
4 Jun2012,00:00:00,9120.00,9369.85,9045.80,9333.75,2606875,2191300,
1 Jun2012,00:00:00,9388.45,9442.60,9192.00,9212.10,2140900,2096700,
31 May2012,00:00:00,9170.00,9485.00,9170.00,9438.65,1647050,923675,
30 May2012,00:00:00,9599.90,9599.90,9438.00,9470.75,2053225,1236350,
29 May2012,00:00:00,9700.00,9726.00,9623.80,9653.50,2309775,1468275,
28 May2012,00:00:00,9461.10,9678.00,9455.05,9650.95,2105825,1835450,
25 May2012,00:00:00,9381.10,9465.00,9310.15,9416.65,1826725,2389275,
24 May2012,00:00:00,9168.00,9420.00,9136.15,9383.45,2786100,2478675,
23 May2012,00:00:00,9139.50,9221.00,9072.25,9134.80,2183875,2378300,
22 May2012,00:00:00,9390.00,9448.00,9166.00,9184.90,2231850,2262250,
21 May2012,00:00:00,9266.00,9414.95,9266.00,9337.35,1669400,2285900,
18 May2012,00:00:00,8988.00,9319.70,8925.25,9256.80,2575625,2304200,
17 May2012,00:00:00,9118.00,9284.50,9039.50,9085.60,2241050,2318200,
16 May2012,00:00:00,9179.85,9183.00,8985.00,9108.05,2353575,2331525,
15 May2012,00:00:00,9100.10,9320.00,9100.10,9284.75,2017650,2206625,
14 May2012,00:00:00,9424.00,9450.00,9132.00,9179.70,1825375,2263125,
11 May2012,00:00:00,9311.00,9510.90,9251.00,9379.35,2428650,2105275,
10 May2012,00:00:00,9424.85,9544.95,9310.00,9354.80,2382525,2081850,
9 May2012,00:00:00,9478.75,9560.80,9311.00,9379.85,2669475,2030125,
8 May2012,00:00:00,9914.00,9914.00,9489.70,9556.85,2955050,1946925,
7 May2012,00:00:00,9699.00,9905.00,9472.00,9872.35,3168450,1909550,
4 May2012,00:00:00,10075.00,10137.85,9762.00,9793.90,2540850,1960625,
3 May2012,00:00:00,10240.00,10240.00,10084.00,10115.55,1988025,1776225,
2 May2012,00:00:00,10280.00,10375.00,10242.00,10270.95,1548350,1763450,
30 Apr2012,00:00:00,10238.00,10360.00,10220.05,10269.70,1577775,1769900,
28 Apr2012,00:00:00,10155.00,10230.00,10152.00,10207.15,158700,1741550,
27 Apr2012,00:00:00,10150.00,10270.00,10043.10,10143.90,2437225,1747950,
26 Apr2012,00:00:00,10200.00,10297.00,10082.00,10120.90,1232825,688650,
25 Apr2012,00:00:00,10248.50,10287.00,10035.00,10167.25,2452350,926475,
24 Apr2012,00:00:00,10280.00,10369.00,10162.90,10228.10,2083250,1161575,
23 Apr2012,00:00:00,10428.85,10532.55,10210.00,10237.70,2058200,1447200,
20 Apr2012,00:00:00,10569.00,10610.50,10385.95,10466.45,2206350,1478575,
19 Apr2012,00:00:00,10590.20,10639.90,10467.10,10612.25,1642925,1459850,
18 Apr2012,00:00:00,10602.20,10674.80,10513.20,10546.25,1547600,1422750,
17 Apr2012,00:00:00,10538.80,10658.00,10256.50,10573.35,4185700,1513400,
16 Apr2012,00:00:00,10288.00,10500.00,10250.05,10487.60,1836075,1459175,
13 Apr2012,00:00:00,10470.00,10620.00,10250.05,10327.90,2142200,1566775,
12 Apr2012,00:00:00,10305.00,10469.00,10297.95,10425.65,1801850,1634275,
11 Apr2012,00:00:00,10179.90,10362.75,10060.00,10266.45,2312225,1628250,
10 Apr2012,00:00:00,10198.00,10249.90,10086.50,10235.45,1713325,1583200,
9 Apr2012,00:00:00,10296.00,10341.95,10141.10,10158.25,1314275,1467175,
4 Apr2012,00:00:00,10400.00,10400.00,10281.60,10364.25,1233250,1478825,
3 Apr2012,00:00:00,10425.55,10518.00,10403.60,10444.30,1427100,1484650,
2 Apr2012,00:00:00,10228.85,10389.40,10228.85,10353.80,1341300,1407125,
30 Mar2012,00:00:00,10050.00,10302.60,10044.65,10269.85,2056900,1433100,
29 Mar2012,00:00:00,9879.90,9993.00,9840.00,9938.45,1433925,672475,
28 Mar2012,00:00:00,10152.10,10152.10,9911.00,9966.45,1792475,937550,
27 Mar2012,00:00:00,10181.00,10287.00,9972.50,10169.75,2743875,1096275,
26 Mar2012,00:00:00,10288.50,10300.00,10030.00,10062.65,2028850,1290950,
23 Mar2012,00:00:00,10244.90,10439.70,10141.00,10311.00,2617675,1319125,
22 Mar2012,00:00:00,10578.05,10645.00,10160.10,10195.55,2673525,1376750,
21 Mar2012,00:00:00,10286.00,10630.00,10266.00,10596.20,2009975,1354675,
20 Mar2012,00:00:00,10195.00,10439.00,10162.80,10325.55,2536800,1400150,
19 Mar2012,00:00:00,10450.00,10495.00,10182.00,10228.40,1773100,1417475,
16 Mar2012,00:00:00,10685.00,10899.95,10385.00,10436.75,3458025,1304600,
15 Mar2012,00:00:00,10970.00,10998.85,10608.50,10654.85,2446800,1305675,
14 Mar2012,00:00:00,10871.10,11014.75,10832.25,10981.50,1916850,1313750,
13 Mar2012,00:00:00,10752.00,10825.00,10732.55,10765.45,1226925,1204475,
12 Mar2012,00:00:00,10758.00,10826.05,10570.00,10687.85,2046475,1266625,
9 Mar2012,00:00:00,10410.00,10596.95,10361.00,10574.20,1872675,1274200,
7 Mar2012,00:00:00,10080.00,10257.00,10002.60,10226.65,2494950,1178700,
6 Mar2012,00:00:00,10185.00,10531.85,10060.00,10114.65,3444800,1189675,
5 Mar2012,00:00:00,10435.00,10494.00,10200.00,10241.20,1707300,1054450,
3 Mar2012,00:00:00,10544.95,10566.00,10475.05,10536.00,142575,1047475,
2 Mar2012,00:00:00,10443.00,10675.00,10268.60,10512.30,2516600,1050300,
1 Mar2012,00:00:00,10498.00,10499.00,10250.10,10384.75,1968625,1088675,
29 Feb2012,00:00:00,10716.00,10786.50,10438.00,10519.80,2421625,1095925,
28 Feb2012,00:00:00,10285.00,10713.00,10248.00,10630.20,2301125,1091800,
27 Feb2012,00:00:00,10600.00,10600.00,10175.50,10213.90,2088150,1211800,
24 Feb2012,00:00:00,10760.00,10858.00,10510.55,10608.70,2048250,1148550,
23 Feb2012,00:00:00,10747.65,10870.00,10635.05,10713.15,1629125,499300,
22 Feb2012,00:00:00,11195.00,11249.80,10731.00,10772.00,2325925,782725,
21 Feb2012,00:00:00,11086.00,11244.85,11072.05,11202.15,1273175,1274425,
17 Feb2012,00:00:00,11035.00,11221.00,11021.05,11122.60,1904250,1485650,
16 Feb2012,00:00:00,10885.20,10968.30,10800.10,10948.10,1744475,1742675,
15 Feb2012,00:00:00,10652.00,10998.00,10652.00,10971.25,1997425,1945725,
14 Feb2012,00:00:00,10514.00,10638.20,10475.05,10589.15,1365625,2285325,
13 Feb2012,00:00:00,10470.00,10590.00,10350.00,10523.50,1891500,2272550,
10 Feb2012,00:00:00,10549.00,10590.00,10346.10,10465.20,2086350,2461425,
9 Feb2012,00:00:00,10290.00,10603.15,10282.00,10551.55,2039075,2455850,
8 Feb2012,00:00:00,10340.00,10441.35,10208.00,10341.40,2248375,2378975,
7 Feb2012,00:00:00,10311.55,10445.00,10239.60,10330.60,2142925,2338625,
6 Feb2012,00:00:00,10230.00,10338.90,10151.00,10239.90,1900400,2437825,
3 Feb2012,00:00:00,9940.00,10185.00,9900.50,10154.85,1795275,2410175,
2 Feb2012,00:00:00,9998.50,10090.00,9745.65,9967.80,2969975,2328750,
1 Feb2012,00:00:00,9960.00,9992.20,9756.10,9972.85,1979525,2322850,
31 Jan2012,00:00:00,9618.50,9980.00,9618.50,9952.45,1908900,2249050,
30 Jan2012,00:00:00,9740.00,9740.00,9527.85,9549.55,1632925,2121075,
27 Jan2012,00:00:00,9932.00,9946.00,9675.65,9793.95,1605650,2118150,
25 Jan2012,00:00:00,9880.10,9911.00,9748.00,9856.00,1793550,659675,
24 Jan2012,00:00:00,9540.00,9918.75,9461.65,9837.00,3304850,1043675,
23 Jan2012,00:00:00,9500.00,9659.85,9470.00,9534.35,1671700,1384875,
20 Jan2012,00:00:00,9255.60,9538.90,9251.55,9490.80,2531875,1774925,
19 Jan2012,00:00:00,9097.00,9217.95,9097.00,9201.65,1327400,1806750,
18 Jan2012,00:00:00,9085.00,9090.10,8912.55,9026.40,1607775,1892625,
17 Jan2012,00:00:00,9000.00,9140.00,9000.00,9078.45,1267700,1976650,
